Source,Company Name,"If in HubSpot, tagged as what sub industry?",Added to Hubspot? (Yes/No),Linkedin stated employee size,Linkedin actual employee size,Website Link
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=1&pl_m=40,Lodge Financial Advice Ltd,I - IFA,No,,4,lodgefinancial.co.uk
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=2&pl_m=40,Capital Trust Financial Management LTD,I - IFA,No,,,capitaltrust.co.uk
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=2&pl_m=40,S R Smyth,I - IFA,No,,,srsmyth.co.uk
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=2&pl_m=40,Arkinson Mortgage & Investment Solutions Ltd,I - IFA,No,,,arkinson-ifa.co.uk
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=2&pl_m=40,Bradley Financial Services Limited,,,,,
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=2&pl_m=40,The Mortgage Advice Centre,I - IFA,No,,6,themortgageadvicecentre.net
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=2&pl_m=40,Gibson Financial Planning Ltd,I - IFA,No,1-10,3,gibsonfp.com
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=2&pl_m=40,Gerard Moore,Invalid domain,No,,,partnership.sjp.co.ukpartnergerardmoore
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=2&pl_m=40,KCM Wealth Management Ltd,I - IFA,No,,,kcmwm.co.uk
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=2&pl_m=40,Universal Finance (Omagh) Ltd,I - IFA,No,,2,universal-finance.co.uk
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=2&pl_m=40,HR Wilson Associates Ltd,I - IFA,No,1-10,4,hrwilsonassociates.com
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=2&pl_m=40,Sean Hurson,,,,,
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=2&pl_m=40,MBFS Financial Ltd,I - IFA,No,,,mbfs-financial.com
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=2&pl_m=40,Devine Wealth Management,I - IFA,No,"1,001-5,000",3514,partnership.sjp.co.uk/devinewealthmanagement
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=2&pl_m=40,Peter Falls,,,,,
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=2&pl_m=40,Temple Gray Limited,I - IFA,No,,,templegray.co.uk
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=3&pl_m=40,Verity Pensions Ltd,I - IFA,No,1-10,,verityfinancial.co.uk
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=3&pl_m=40,Dean Financial Solutions,I - IFA,No,"1,001-5,000",3514,deanfinancialsolutions.co.uk
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=3&pl_m=40,Astute Financial Limited,I - IFA,No,,,astuteni.com
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=3&pl_m=40,Karen Donnelly,I - IFA,No,,,karendonnelly.co.uk
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=3&pl_m=40,JMC Wealth Management Ltd,I - IFA,No,,,JMCWEALTH.CO.UK
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=3&pl_m=40,Kenneth Brown Financial Services Ltd,,,,,
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=3&pl_m=40,Peter Mulrone,I - IFA,No,,,petermulronefp.co.uk
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=3&pl_m=40,AD Mitchell Financial Planning Ltd,I - IFA,No,1-10,2,admitchellfinancialplanning.co.uk
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=3&pl_m=40,From Acorns Financial Planning Ltd,I - IFA,No,1-10,1,fromacornsfp.com
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=3&pl_m=40,Corin Berry Associates Limited,I - IFA,No,1-10,2,corinberryassociates.com
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=3&pl_m=40,Darryl Martin Investments Limited,I - IFA,No,,,darrylmartin.co.uk
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=3&pl_m=40,Absolute Protection and Wealth  Ltd,,,,,
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=3&pl_m=40,McGlone & McCabe Estate Agents & Financial Services,I - IFA,No,,5,mcglonemccabe.com
https://financialadvisers.co.uk/financial-planning/derry-londonderry/?pl_p=3&pl_m=40,B McKernan & Co Ltd,I - IFA,No,,,bmckernan.co.uk
