Source,Company Name,"If in HubSpot, tagged as what sub industry?",Added to Hubspot? (Yes/No),Linkedin stated employee size,Linkedin actual employee size,Website Link
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=2&pl_m=40,4ways Financial Solutions LLP,I - IFA,No,,,4waysfinancialsolutions.co.uk
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=2&pl_m=40,Optimal Financial Solutions Ltd,I - IFA,No,,,optimalfinancial.co.uk
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=2&pl_m=40,Professional Money Management Ltd,I - IFA,No,11-50,2,personalmm.co.uk
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=2&pl_m=40,Summerside Independent Ltd,,,,,
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=2&pl_m=40,Keith Roseburgh Financial Limited,I - IFA,No,,1,keithroseburgh.co.uk
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=2&pl_m=40,Shipra Kohli,,,,,
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=2&pl_m=40,INVEST RETIRE PROTECT LTD,I - IFA,No,"5,001-10,000",2710,mandgwealth.com/investretireprotect
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=2&pl_m=40,Venture Financial Services Ltd,I - IFA,No,1-10,1,venturefinancial.co.uk
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=2&pl_m=40,Renton Wealth Management Ltd,I - IFA,No,201-500,323,2plan.com
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=2&pl_m=40,JMB Wealth Solutions Ltd,I - IFA,No,"1,001-5,000",3514,partnership.sjp.co.uk/partner/jmbwealthsolutions
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=2&pl_m=40,Brett Investment Ltd,I - IFA,No,1-10,2,brettinvestment.com
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=2&pl_m=40,Bell Financial Planning Limited,I - IFA,No,1-10,3,bellfinancialplanning.co.uk
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=3&pl_m=40,Seven Hills Financial Planning Ltd,I - IFA,No,1-10,7,sevenhillswealth.co.uk
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=3&pl_m=40,Sebastien Zamora Wealth Management Ltd,I - IFA,No,,,sebastienzamora.co.uk
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=3&pl_m=40,Kate Philip,I - IFA,No,,,katephilip.com
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=3&pl_m=40,Neil Renton,I - IFA,No,,,futurefinancialservices.co.uk
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=3&pl_m=40,Adrian Hanger,I - IFA,No,1-10,2,adhwealthmanagement.co.uk
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=3&pl_m=40,Steven John O'Neill,I - IFA,No,,,sbcfinancial.co.uk
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=3&pl_m=40,Fraser & Reid Wealth Management Limited,I - IFA,No,,,frwml.co.uk
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=3&pl_m=40,Aitken Financial Services Ltd,I - IFA,No,1-10,2,aitkenfs.co.uk
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=3&pl_m=40,Apex Mortgage Advice Limited,,,,,
https://financialadvisers.co.uk/financial-planning/peebles/?pl_p=3&pl_m=40,Tweed Wealth Management Ltd,I - IFA,No,11-50,24,tweedwealth.co.uk
